Issue_Key,Title,Link,Labels,Project_ID,Project_Key,Project_Name,Status,Resolution,GitHub_Project_Link,Match_in_Title_or_Comments
SLING-7170,Add PipeModel,https://issues.apache.org/jira/browse/SLING-7170,,12310710,SLING,Sling,Closed,Fixed,https://github.com/apache/sling,Comments/Description
SLING-7318,PreparePackageMojoTest.testSubsystemBaseGeneration fails intermittently,https://issues.apache.org/jira/browse/SLING-7318,,12310710,SLING,Sling,Closed,Fixed,https://github.com/apache/sling,Title
SLING-8582,Improve test coverage ,https://issues.apache.org/jira/browse/SLING-8582,,12310710,SLING,Sling,Closed,Fixed,https://github.com/apache/sling,Comments/Description
SLING-8740,The repoinit IT is flaky,https://issues.apache.org/jira/browse/SLING-8740,,12310710,SLING,Sling,Closed,Fixed,https://github.com/apache/sling,Title
SLING-8766,AclVisitor.setPrincipalAcl: be more lenient with unsupported principals ,https://issues.apache.org/jira/browse/SLING-8766,,12310710,SLING,Sling,Closed,Fixed,https://github.com/apache/sling,Comments/Description
SLING-9006,Remove contention on sling request listener manager,https://issues.apache.org/jira/browse/SLING-9006,,12310710,SLING,Sling,Closed,Fixed,https://github.com/apache/sling,Comments/Description
SLING-9053,Implement retries mechanism for http 5XX response codes,https://issues.apache.org/jira/browse/SLING-9053,,12310710,SLING,Sling,Resolved,Fixed,https://github.com/apache/sling,Comments/Description
SLING-920,Sling Jenkins setup,https://issues.apache.org/jira/browse/SLING-920,,12310710,SLING,Sling,Resolved,Fixed,https://github.com/apache/sling,Comments/Description
SM-1409,Modifications to ServiceMix  cxf-bc ws-rm test and servicemix-wsn serviceengine.,https://issues.apache.org/jira/browse/SM-1409,,12311206,SM,ServiceMix,Resolved,Fixed,https://github.com/apache/servicemix,Comments/Description
SM-2166,Intermittent test failure in LogThrowableInExecutorTest,https://issues.apache.org/jira/browse/SM-2166,,12311206,SM,ServiceMix,Resolved,Fixed,https://github.com/apache/servicemix,Title
SM-2203,Intermittent itest failures,https://issues.apache.org/jira/browse/SM-2203,,12311206,SM,ServiceMix,Closed,Fixed,https://github.com/apache/servicemix,Title
SM-2255,Intermittent test failure in StatsTest,https://issues.apache.org/jira/browse/SM-2255,test-fail,12311206,SM,ServiceMix,Closed,Fixed,https://github.com/apache/servicemix,Title
SM-2284,Intermittent test failure in CamelExamplesTest.testCamelDroolsExample,https://issues.apache.org/jira/browse/SM-2284,,12311206,SM,ServiceMix,Closed,Fixed,https://github.com/apache/servicemix,Title
SM-2286,Intermittent test failure in ActivitiExamplesTest.testActivitiCamelExample,https://issues.apache.org/jira/browse/SM-2286,,12311206,SM,ServiceMix,Closed,Fixed,https://github.com/apache/servicemix,Title
SM-2867,Intermittent test failures in ActivitiExamplesTest,https://issues.apache.org/jira/browse/SM-2867,,12311206,SM,ServiceMix,Closed,Fixed,https://github.com/apache/servicemix,Title
SM-2883,Intermittent test failures in CamelDrools5ExamplesTest,https://issues.apache.org/jira/browse/SM-2883,,12311206,SM,ServiceMix,Closed,Fixed,https://github.com/apache/servicemix,Title
SM-607,"Files dropped into the install directory sometimes result in a ""file in use by another process"" error",https://issues.apache.org/jira/browse/SM-607,,12311206,SM,ServiceMix,Resolved,Fixed,https://github.com/apache/servicemix,Comments/Description
SMX4-332,Port SMX4 nmr and features over to karaf,https://issues.apache.org/jira/browse/SMX4-332,,12311208,SMX4,ServiceMix 4,Resolved,Fixed,https://github.com/apache/servicemix 4,Comments/Description
SMX4-63,SMX4 intermittently stalls while starting on Linux,https://issues.apache.org/jira/browse/SMX4-63,,12311208,SMX4,ServiceMix 4,Resolved,Fixed,https://github.com/apache/servicemix 4,Title
SMX4-651,add osgi service property for itests test client,https://issues.apache.org/jira/browse/SMX4-651,,12311208,SMX4,ServiceMix 4,Resolved,Fixed,https://github.com/apache/servicemix 4,Comments/Description
SMX4-853,Simple quartz.xml example caue intermittent exception,https://issues.apache.org/jira/browse/SMX4-853,,12311208,SMX4,ServiceMix 4,Resolved,Fixed,https://github.com/apache/servicemix 4,Title
SMX4NMR-128,JBI Cluster Engine unit tests stall intermittently,https://issues.apache.org/jira/browse/SMX4NMR-128,,12311209,SMX4NMR,ServiceMix NMR,Resolved,Fixed,https://github.com/apache/servicemix nmr,Title
SMX4NMR-177,ChannelImplTest intermittently fails on AIX: NullPointerException,https://issues.apache.org/jira/browse/SMX4NMR-177,,12311209,SMX4NMR,ServiceMix NMR,Resolved,Fixed,https://github.com/apache/servicemix nmr,Title
SMX4NMR-181,JBI itests' ManagementTest intermittently fails on slower CI build machines,https://issues.apache.org/jira/browse/SMX4NMR-181,,12311209,SMX4NMR,ServiceMix NMR,Resolved,Fixed,https://github.com/apache/servicemix nmr,Title
SMXCOMP-161,running servicemix-http unit tests stalls intermittently,https://issues.apache.org/jira/browse/SMXCOMP-161,,12311212,SMXCOMP,ServiceMix Components,Resolved,Fixed,https://github.com/apache/servicemix components,Title
SMXCOMP-258,running servicemix-eip unit tests stalls intermittently,https://issues.apache.org/jira/browse/SMXCOMP-258,,12311212,SMXCOMP,ServiceMix Components,Resolved,Fixed,https://github.com/apache/servicemix components,Title
SMXCOMP-376,CxfBcRMSequenceTest intermittent failures on windows.,https://issues.apache.org/jira/browse/SMXCOMP-376,,12311212,SMXCOMP,ServiceMix Components,Resolved,Fixed,https://github.com/apache/servicemix components,Title
SMXCOMP-575,Intermittent failure in CxfBcRMSequenceTest.testInactivityTimeout(),https://issues.apache.org/jira/browse/SMXCOMP-575,,12311212,SMXCOMP,ServiceMix Components,Resolved,Fixed,https://github.com/apache/servicemix components,Title
SMXCOMP-596,CxfBCPolicyTest intermittently failed on some box,https://issues.apache.org/jira/browse/SMXCOMP-596,,12311212,SMXCOMP,ServiceMix Components,Resolved,Fixed,https://github.com/apache/servicemix components,Title
SMXCOMP-613,CxfBCConsumerAsynTest intermittently failed on some machine,https://issues.apache.org/jira/browse/SMXCOMP-613,,12311212,SMXCOMP,ServiceMix Components,Resolved,Fixed,https://github.com/apache/servicemix components,Title
SMXCOMP-637,QuartzComponentTest intermittently fails on slow machines,https://issues.apache.org/jira/browse/SMXCOMP-637,,12311212,SMXCOMP,ServiceMix Components,Resolved,Fixed,https://github.com/apache/servicemix components,Title
SMXCOMP-676,CxfBcRMSequenceTest.testInactivityTimeout failed intermittently especially on some slow windows machine,https://issues.apache.org/jira/browse/SMXCOMP-676,,12311212,SMXCOMP,ServiceMix Components,Resolved,Fixed,https://github.com/apache/servicemix components,Title
SMXCOMP-936,CxfBcPolicyTest#testUsingAddressing intermittently fails,https://issues.apache.org/jira/browse/SMXCOMP-936,,12311212,SMXCOMP,ServiceMix Components,Resolved,Fixed,https://github.com/apache/servicemix components,Title
SMXCOMP-976,Intermittent test failure in servicemix-scripting,https://issues.apache.org/jira/browse/SMXCOMP-976,,12311212,SMXCOMP,ServiceMix Components,Resolved,Fixed,https://github.com/apache/servicemix components,Title
SOLR-10023,Improve single unit test run time with ant.,https://issues.apache.org/jira/browse/SOLR-10023,,12310230,SOLR,Solr,Closed,Fixed,https://github.com/apache/solr,Comments/Description
SOLR-10032,Create report to assess Solr test quality at a commit point.,https://issues.apache.org/jira/browse/SOLR-10032,,12310230,SOLR,Solr,Closed,Fixed,https://github.com/apache/solr,Comments/Description
SOLR-10036,Revise jackson-core version from 2.5.4 to latest,https://issues.apache.org/jira/browse/SOLR-10036,,12310230,SOLR,Solr,Closed,Fixed,https://github.com/apache/solr,Comments/Description
SOLR-10047,Mismatched Docvalue segments cause exception in Sorting/Facting; Uninvert per segment,https://issues.apache.org/jira/browse/SOLR-10047,,12310230,SOLR,Solr,Closed,Fixed,https://github.com/apache/solr,Comments/Description
SOLR-10365,Collection re-creation fails if previous collection creation had failed,https://issues.apache.org/jira/browse/SOLR-10365,,12310230,SOLR,Solr,Resolved,Fixed,https://github.com/apache/solr,Comments/Description
SOLR-10562,TestSolrCLIRunExample failures indicating documents just indexed are not all searchable.,https://issues.apache.org/jira/browse/SOLR-10562,,12310230,SOLR,Solr,Resolved,Fixed,https://github.com/apache/solr,Comments/Description
SOLR-10912,Adding automatic patch validation,https://issues.apache.org/jira/browse/SOLR-10912,,12310230,SOLR,Solr,Closed,Fixed,https://github.com/apache/solr,Comments/Description
SOLR-11003,Enabling bi-directional CDCR on cluster for better failover,https://issues.apache.org/jira/browse/SOLR-11003,,12310230,SOLR,Solr,Closed,Fixed,https://github.com/apache/solr,Comments/Description
SOLR-11053,Improve SoftAutoCommitTest to the point that we can delete AutoCommitTest and HardAutoCommitTest,https://issues.apache.org/jira/browse/SOLR-11053,,12310230,SOLR,Solr,Closed,Fixed,https://github.com/apache/solr,Comments/Description
SOLR-11126,Node-level health check handler,https://issues.apache.org/jira/browse/SOLR-11126,,12310230,SOLR,Solr,Closed,Fixed,https://github.com/apache/solr,Comments/Description
SOLR-11278,Fix race in cdcr bootstrap process,https://issues.apache.org/jira/browse/SOLR-11278,test,12310230,SOLR,Solr,Closed,Fixed,https://github.com/apache/solr,Comments/Description
SOLR-11413,SolrGraphiteReporter fails to report metrics due to non-thread safe code,https://issues.apache.org/jira/browse/SOLR-11413,,12310230,SOLR,Solr,Closed,Fixed,https://github.com/apache/solr,Comments/Description
SOLR-11426,TestLazyCores fails too often,https://issues.apache.org/jira/browse/SOLR-11426,,12310230,SOLR,Solr,Closed,Fixed,https://github.com/apache/solr,Comments/Description
SOLR-11456,HealthCheckHandlerTest.testHealthCheckHandler() asserts nothing useful,https://issues.apache.org/jira/browse/SOLR-11456,,12310230,SOLR,Solr,Closed,Fixed,https://github.com/apache/solr,Comments/Description
SOLR-11469,LeaderElectionContextKeyTest has flawed logic: 50% of the time it checks the wrong shard's elections,https://issues.apache.org/jira/browse/SOLR-11469,,12310230,SOLR,Solr,Closed,Fixed,https://github.com/apache/solr,Comments/Description
SOLR-11601,geodist fails for some fields when field is in parenthesis instead of sfield param,https://issues.apache.org/jira/browse/SOLR-11601,,12310230,SOLR,Solr,Resolved,Fixed,https://github.com/apache/solr,Comments/Description
SOLR-11749,regression-test-like functionality for bin/solr*,https://issues.apache.org/jira/browse/SOLR-11749,,12310230,SOLR,Solr,Closed,Fixed,https://github.com/apache/solr,Comments/Description
SOLR-11920,Differential file copy for IndexFetcher,https://issues.apache.org/jira/browse/SOLR-11920,,12310230,SOLR,Solr,Closed,Fixed,https://github.com/apache/solr,Comments/Description
SOLR-11993,LeaderInitiatedRecoveryThread does not retry on UnknownHostException,https://issues.apache.org/jira/browse/SOLR-11993,,12310230,SOLR,Solr,Closed,Fixed,https://github.com/apache/solr,Comments/Description
SOLR-12017,Remove BadApple and AwaitsFix annotations that link to closed JIRAs,https://issues.apache.org/jira/browse/SOLR-12017,,12310230,SOLR,Solr,Closed,Fixed,https://github.com/apache/solr,Comments/Description
SOLR-12028,BadApple and AwaitsFix annotations usage,https://issues.apache.org/jira/browse/SOLR-12028,,12310230,SOLR,Solr,Resolved,Fixed,https://github.com/apache/solr,Comments/Description
SOLR-12075,TestLargeCluster is too flaky,https://issues.apache.org/jira/browse/SOLR-12075,,12310230,SOLR,Solr,Resolved,Fixed,https://github.com/apache/solr,Title
SOLR-12096,Inconsistent response format in subquery transform,https://issues.apache.org/jira/browse/SOLR-12096,,12310230,SOLR,Solr,Closed,Fixed,https://github.com/apache/solr,Comments/Description
SOLR-12475,Fix failing MaxSizeAutoCommitTest,https://issues.apache.org/jira/browse/SOLR-12475,,12310230,SOLR,Solr,Closed,Fixed,https://github.com/apache/solr,Comments/Description
SOLR-12727,Upgrade ZooKeeper dependency to 3.4.13,https://issues.apache.org/jira/browse/SOLR-12727,,12310230,SOLR,Solr,Closed,Fixed,https://github.com/apache/solr,Comments/Description
SOLR-12791,Add Metrics reporting for AuthenticationPlugin,https://issues.apache.org/jira/browse/SOLR-12791,,12310230,SOLR,Solr,Closed,Fixed,https://github.com/apache/solr,Comments/Description
SOLR-12804,Remove static modifier from Overseer queue access.,https://issues.apache.org/jira/browse/SOLR-12804,,12310230,SOLR,Solr,Resolved,Fixed,https://github.com/apache/solr,Comments/Description
SOLR-12823,remove clusterstate.json in Lucene/Solr 9.0,https://issues.apache.org/jira/browse/SOLR-12823,,12310230,SOLR,Solr,Closed,Fixed,https://github.com/apache/solr,Comments/Description
SOLR-12896,Introduce more checks for shutdown and closed to improve clean close and shutdown.,https://issues.apache.org/jira/browse/SOLR-12896,,12310230,SOLR,Solr,Resolved,Fixed,https://github.com/apache/solr,Comments/Description
SOLR-12897,Introduce AlreadyClosedException to clean up silly close / shutdown logging.,https://issues.apache.org/jira/browse/SOLR-12897,,12310230,SOLR,Solr,Resolved,Fixed,https://github.com/apache/solr,Comments/Description
SOLR-12898,Replace cluster state polling with ZkStateReader#waitFor.,https://issues.apache.org/jira/browse/SOLR-12898,,12310230,SOLR,Solr,Resolved,Fixed,https://github.com/apache/solr,Comments/Description
SOLR-12933,Fix SolrCloud distributed commit.,https://issues.apache.org/jira/browse/SOLR-12933,,12310230,SOLR,Solr,Closed,Fixed,https://github.com/apache/solr,Comments/Description
SOLR-13043,clean up suspicious ExecutorService lifecycles in MiniSolrCloudCluster,https://issues.apache.org/jira/browse/SOLR-13043,,12310230,SOLR,Solr,Closed,Fixed,https://github.com/apache/solr,Comments/Description
SOLR-13044,IndexFetcher.openNewSearcherAndUpdateCommitPoint can throw NPE on null SolrCore,https://issues.apache.org/jira/browse/SOLR-13044,,12310230,SOLR,Solr,Closed,Fixed,https://github.com/apache/solr,Comments/Description
SOLR-13045,Harden TestSimPolicyCloud,https://issues.apache.org/jira/browse/SOLR-13045,,12310230,SOLR,Solr,Closed,Fixed,https://github.com/apache/solr,Comments/Description
SOLR-13072,Management of markers for nodeLost / nodeAdded events is broken,https://issues.apache.org/jira/browse/SOLR-13072,,12310230,SOLR,Solr,Closed,Fixed,https://github.com/apache/solr,Comments/Description
SOLR-13118,Redesign integration tests for nodeAdded/nodeLost trigger state restoration,https://issues.apache.org/jira/browse/SOLR-13118,,12310230,SOLR,Solr,Closed,Fixed,https://github.com/apache/solr,Comments/Description
SOLR-13131,Category Routed Aliases,https://issues.apache.org/jira/browse/SOLR-13131,,12310230,SOLR,Solr,Closed,Fixed,https://github.com/apache/solr,Comments/Description
SOLR-13222,Improve logging in StreamingSolrClients,https://issues.apache.org/jira/browse/SOLR-13222,,12310230,SOLR,Solr,Closed,Fixed,https://github.com/apache/solr,Comments/Description
SOLR-13234,Prometheus Metric Exporter Not Threadsafe,https://issues.apache.org/jira/browse/SOLR-13234,metric-collector,12310230,SOLR,Solr,Closed,Fixed,https://github.com/apache/solr,Comments/Description
SOLR-13308,Move SystemPropertiesRestoreRule to SolrTestCase,https://issues.apache.org/jira/browse/SOLR-13308,,12310230,SOLR,Solr,Resolved,Fixed,https://github.com/apache/solr,Comments/Description
SOLR-13330,Improve HDFS tests,https://issues.apache.org/jira/browse/SOLR-13330,,12310230,SOLR,Solr,Closed,Fixed,https://github.com/apache/solr,Comments/Description
SOLR-13396,SolrCloud will delete the core data for any core that is not referenced in the clusterstate,https://issues.apache.org/jira/browse/SOLR-13396,,12310230,SOLR,Solr,Closed,Fixed,https://github.com/apache/solr,Comments/Description
